date,value
2020-01-29 01:00:00,23.14400389747066
2020-01-29 02:00:00,
2020-01-29 03:00:00,23.883900574698664
2020-01-29 04:00:00,22.705780255206633
2020-01-29 05:00:00,23.50543489009737
2020-01-29 06:00:00,23.441487017225032
2020-01-29 07:00:00,20.76385041931881
2020-01-29 08:00:00,24.282371581730292
2020-01-29 09:00:00,21.097427853650526
2020-01-29 10:00:00,23.00716077955513
2020-01-29 11:00:00,23.84642446048768
2020-01-29 12:00:00,21.746170619798136
2020-01-29 13:00:00,19.2650067960807
2020-01-29 14:00:00,17.625010350626667
2020-01-29 15:00:00,17.285990691123697
2020-01-29 16:00:00,13.132669356638965
2020-01-29 17:00:00,14.3415129417555
2020-01-29 18:00:00,12.955918320766168
2020-01-29 19:00:00,12.484403796631788
2020-01-29 20:00:00,14.203380923235619
2020-01-29 21:00:00,15.650686621185754
2020-01-29 22:00:00,19.19298016068691
2020-01-29 23:00:00,21.023897829866485
2020-01-30 00:00:00,20.62467109289902
2020-01-30 01:00:00,22.70327233826604
2020-01-30 02:00:00,22.809451470124568
2020-01-30 03:00:00,24.570341880700234
2020-01-30 04:00:00,22.25004772442108
2020-01-30 05:00:00,24.380961607624467
2020-01-30 06:00:00,22.97336420838645
2020-01-30 07:00:00,22.168030798772378
2020-01-30 08:00:00,22.788307671714755
2020-01-30 09:00:00,22.894238833317974
2020-01-30 10:00:00,22.480305278387597
2020-01-30 11:00:00,23.102007520865836
2020-01-30 12:00:00,21.017667559446437
2020-01-30 13:00:00,18.69366261506574
2020-01-30 14:00:00,18.19625882332163
2020-01-30 15:00:00,15.022181136933055
2020-01-30 16:00:00,14.06814428662382
2020-01-30 17:00:00,12.711037750103085
2020-01-30 18:00:00,12.30302714237935
2020-01-30 19:00:00,15.039090542257973
2020-01-30 20:00:00,14.715002234813468
2020-01-30 21:00:00,16.660762901263386
2020-01-30 22:00:00,17.078881362926086
2020-01-30 23:00:00,19.914785075146725
